,user_id,first_order_dt,last_order_dt,first_device,first_region,first_partner,first_genre,total_orders,avg_revenue_rub,avg_tickets,avg_days_between,is_two,is_five
1832,1653fc5fa1dab90,2024-06-29,2024-10-16,mobile,Малиновоярский округ,Облачко,концерты,3,654.9666666666667,2.6666666666666665,54.5,1,0
1833,1656e7eecb2ff9f,2024-09-10,2024-10-16,desktop,Каменноозёрный край,Билеты без проблем,концерты,3,196.25,2.6666666666666665,18.0,1,0
1834,165700a8fca081f,2024-07-11,2024-07-11,mobile,Каменевский регион,Мой билет,другое,1,244.52,2.0,,0,0
1835,165b3b9da01f413,2024-08-27,2024-08-27,mobile,Широковская область,Билеты без проблем,концерты,1,1831.09,4.0,,0,0
1836,165c44d4f99f37c,2024-07-31,2024-10-28,desktop,Североярская область,Билеты без проблем,другое,4,1355.415,4.0,29.666666666666668,1,0
1837,165dbcac4046cb7,2024-08-18,2024-10-29,mobile,Каменевский регион,Билеты в руки,концерты,5,523.982,4.0,18.0,1,1
1838,165de1043ba4593,2024-06-28,2024-10-23,mobile,Каменевский регион,Дом культуры,концерты,19,714.4631578947368,2.8421052631578947,6.5,1,1
1839,165f51bf6b7d34b,2024-06-08,2024-06-08,mobile,Широковская область,Мой билет,другое,1,1546.54,5.0,,0,0
1840,166042be48b2b63,2024-07-10,2024-07-10,mobile,Каменевский регион,Мой билет,стендап,1,1274.46,3.0,,0,0
1841,16606499941d139,2024-09-27,2024-09-27,mobile,Каменевский регион,Билеты без проблем,концерты,1,417.02,2.0,,0,0
1842,1661c382a640334,2024-10-12,2024-10-16,mobile,Каменевский регион,Лови билет!,спорт,5,421.98400000000004,3.6,1.0,1,1
1843,1668fa13c5c5046,2024-09-29,2024-09-29,mobile,Малиновоярский округ,Облачко,концерты,2,431.21,2.0,0.0,1,0
1844,1669eb7aeaffaf0,2024-06-06,2024-06-06,desktop,Каменевский регион,Край билетов,другое,4,991.4875,3.0,0.0,1,0
1845,1669f4c31d0d49d,2024-08-19,2024-10-08,mobile,Каменевский регион,Билеты без проблем,концерты,3,823.08,3.0,25.0,1,0
1846,166c52ec0cb7bff,2024-10-12,2024-10-12,desktop,Каменевский регион,Билеты в руки,концерты,3,1821.5766666666666,4.0,0.0,1,0
1847,166d793ff7af0f7,2024-06-28,2024-09-14,mobile,Широковская область,Облачко,театр,2,100.755,2.0,78.0,1,0
1848,167445a3502d8c4,2024-06-28,2024-10-30,desktop,Североярская область,Билеты в руки,концерты,25,287.698,2.56,5.166666666666667,1,1
1849,1674a1202b90ae9,2024-09-20,2024-10-22,mobile,Североключевской округ,Билеты без проблем,концерты,35,52.17171428571427,1.9714285714285715,0.9411764705882353,1,1
1850,16785a405cc25a1,2024-10-19,2024-10-19,mobile,Каменевский регион,Облачко,концерты,3,749.16,1.6666666666666667,0.0,1,0
1851,1679860f4e297d5,2024-07-14,2024-09-18,mobile,Каменевский регион,Билеты без проблем,концерты,4,829.9325,4.0,22.0,1,0
1852,167de2f3b9f4888,2024-07-02,2024-07-02,mobile,Глиногорская область,Билеты без проблем,другое,1,584.73,3.0,,0,0
1853,16805b95c32855e,2024-09-13,2024-09-13,mobile,Ветренский регион,Мой билет,другое,1,402.81,4.0,,0,0
1854,16828007207299f,2024-07-24,2024-08-27,mobile,Североярская область,Городской дом культуры,театр,2,147.67,2.5,34.0,1,0
1855,168309529314228,2024-10-31,2024-10-31,desktop,Североярская область,Лучшие билеты,театр,2,62.724999999999994,2.5,0.0,1,0
1856,1685398b847587b,2024-08-18,2024-10-27,mobile,Широковская область,Билеты без проблем,спорт,3,411.0533333333333,1.6666666666666667,35.0,1,0
1857,16897ef7415bf61,2024-06-20,2024-10-13,mobile,Каменевский регион,Городской дом культуры,театр,7,726.7914285714286,2.5714285714285716,19.166666666666668,1,1
1858,168a1624a1bafe2,2024-06-03,2024-06-03,mobile,Шанырский регион,Мой билет,концерты,7,482.1568258328572,1.2857142857142858,0.0,1,1
1859,168e38240761b4b,2024-10-03,2024-10-03,mobile,Каменевский регион,Мой билет,другое,1,216.21,2.0,,0,0
1860,1691bd3acbc9a4b,2024-09-05,2024-09-05,mobile,Каменноозёрный край,Билеты в руки,театр,3,60.60333333333333,1.6666666666666667,0.0,1,0
1861,169427684e66466,2024-07-30,2024-10-31,mobile,Малиновоярский округ,Облачко,концерты,7,692.4514285714286,1.8571428571428572,15.5,1,1
1862,1698bb9587ed95f,2024-06-04,2024-06-04,mobile,Шанырский регион,Мой билет,концерты,1,739.14829539,2.0,,0,0
1863,169fc886bd61cc9,2024-06-01,2024-07-28,mobile,Каменевский регион,Билеты без проблем,театр,4,332.00250000000005,2.75,19.0,1,0
1864,16a1380523494e6,2024-09-09,2024-09-21,mobile,Тепляковская область,Облачко,ёлки,3,704.68,3.0,6.0,1,0
1865,16a69d86f0b68ca,2024-06-04,2024-10-31,desktop,Шанырский регион,Мой билет,концерты,6,2133.255240653333,3.5,29.8,1,1
1866,16ac844ccdaffdc,2024-06-05,2024-10-29,mobile,Шанырский регион,Мой билет,концерты,20,627.5858410540001,2.9,7.684210526315789,1,1
1867,16ac92d37f89c08,2024-07-24,2024-09-24,mobile,Каменевский регион,Облачко,концерты,5,404.74,2.2,15.5,1,1
1868,16af76e11b114da,2024-10-10,2024-10-31,mobile,Каменевский регион,Мой билет,концерты,8,649.1275,2.125,3.0,1,1
1869,16b77e9a407f9a1,2024-06-01,2024-10-20,desktop,Каменевский регион,Лови билет!,театр,3,698.6366666666667,2.3333333333333335,70.5,1,0
1870,16b8a335f0a414a,2024-08-04,2024-10-18,desktop,Каменевский регион,Лучшие билеты,театр,8,164.65375,2.125,10.714285714285714,1,1
1871,16b9abce632a960,2024-08-09,2024-08-09,desktop,Речиновская область,Лови билет!,театр,1,317.51,3.0,,0,0
1872,16bcc8a4668a231,2024-09-15,2024-10-26,desktop,Каменевский регион,Край билетов,театр,5,470.14,4.4,10.25,1,1
1873,16bec1f25a91ecc,2024-06-10,2024-10-25,mobile,Каменевский регион,Мой билет,другое,6,436.595,3.6666666666666665,27.4,1,1
1874,16c21d00a64b523,2024-06-09,2024-10-30,mobile,Светополянский округ,Лови билет!,театр,28,938.2092598171424,2.6785714285714284,5.296296296296297,1,1
1875,16c30ea62b00b94,2024-07-20,2024-07-20,mobile,Североярская область,Мой билет,стендап,1,461.08,4.0,,0,0
1876,16c913df6ca0106,2024-10-19,2024-10-19,mobile,Озернинский край,Билеты в руки,театр,1,1027.41,4.0,,0,0
1877,16cb73e17dc7338,2024-10-25,2024-10-25,desktop,Глиногорская область,Мой билет,концерты,1,1689.42,4.0,,0,0
1878,16cf156eaeb3351,2024-09-22,2024-09-22,mobile,Каменевский регион,Весь в билетах,театр,1,1329.57,3.0,,0,0
1879,16cf51f30616871,2024-10-18,2024-10-18,mobile,Широковская область,Облачко,театр,1,535.93,4.0,,0,0
1880,16d0729b8886d99,2024-10-12,2024-10-25,mobile,Крутоводская область,Билеты без проблем,концерты,7,590.0200000000001,2.5714285714285716,2.1666666666666665,1,1
1881,16d13fb67ba4730,2024-06-29,2024-09-26,mobile,Медовская область,Облачко,концерты,6,1165.2616666666668,2.8333333333333335,17.8,1,1
1882,16d1af325d9d100,2024-06-01,2024-06-01,mobile,Озернинский край,Билеты без проблем,другое,1,106.9,4.0,,0,0
1883,16d285dbe34c393,2024-10-02,2024-10-02,mobile,Североключевской округ,Лови билет!,другое,1,35.26,2.0,,0,0
1884,16d28ee38eb9eb2,2024-09-25,2024-09-25,mobile,Дальнеземская область,Билеты без проблем,театр,2,13.905,1.5,0.0,1,0
1885,16d2e7084f46c23,2024-08-21,2024-08-21,mobile,Каменевский регион,За билетом!,другое,1,509.27,2.0,,0,0
1886,16d306848fd88cc,2024-06-06,2024-10-31,mobile,Глиногорская область,Билеты без проблем,концерты,68,496.5945588235292,2.5294117647058822,2.1940298507462686,1,1
1887,16d39d170144d1e,2024-10-05,2024-10-30,mobile,Лугоградская область,Мой билет,другое,3,412.3433333333333,1.3333333333333333,12.5,1,0
1888,16d52197f50a727,2024-07-05,2024-10-14,mobile,Североярская область,Лови билет!,театр,6,393.74499999999995,1.8333333333333333,20.2,1,1
1889,16d7be95e1d8341,2024-10-27,2024-10-27,mobile,Североярская область,Билеты в руки,театр,1,214.56,3.0,,0,0
1890,16d811f45876e8f,2024-07-13,2024-10-22,mobile,Каменевский регион,Мой билет,стендап,3,424.68,1.6666666666666667,50.5,1,0
1891,16dda67a7e58b02,2024-07-05,2024-07-05,desktop,Каменевский регион,Мой билет,концерты,2,471.58,2.0,0.0,1,0
1892,16e0a674f666e7c,2024-06-03,2024-10-11,mobile,Озернинский край,Прачечная,театр,3,298.5,3.0,65.0,1,0
1893,16e221d88c8d044,2024-06-07,2024-10-23,mobile,Североярская область,Лови билет!,театр,11,581.2627272727273,2.5454545454545454,13.8,1,1
1894,16e2e861ad65105,2024-09-04,2024-09-12,mobile,Каменевский регион,Мой билет,спорт,2,381.93,2.5,8.0,1,0
1895,16e3d6a083f9532,2024-10-19,2024-10-19,mobile,Каменевский регион,Билеты без проблем,стендап,1,397.89,2.0,,0,0
1896,16e54536a6f5d9d,2024-08-02,2024-08-02,mobile,Североярская область,Облачко,концерты,2,1104.12,4.0,0.0,1,0
1897,16ea30d9a6417fd,2024-07-08,2024-10-20,desktop,Североярская область,Лучшие билеты,театр,6,401.9066666666667,3.0,20.8,1,1
1898,16eab283afd1255,2024-06-14,2024-06-22,mobile,Североярская область,Билеты без проблем,театр,4,443.40250000000003,2.25,2.6666666666666665,1,0
1899,16eb6209eee510d,2024-09-21,2024-09-21,mobile,Каменевский регион,Мой билет,другое,1,1598.76,3.0,,0,0
1900,16f180c08da9648,2024-09-14,2024-09-14,mobile,Глиногорская область,Билеты без проблем,концерты,2,700.07,3.0,0.0,1,0
1901,16f3a3ffe54a925,2024-08-29,2024-10-10,mobile,Светополянский округ,Билеты в руки,театр,2,78.93,3.0,42.0,1,0
1902,16f8e9aa92ae2bb,2024-09-16,2024-10-07,mobile,Малиновоярский округ,Лови билет!,театр,5,302.352,2.8,5.25,1,1
1903,16fcd8468baddbe,2024-08-05,2024-10-31,mobile,Лугоградская область,Лучшие билеты,другое,8,345.34499999999997,3.5,12.428571428571429,1,1
1904,16fd7c1b112bb7f,2024-06-11,2024-10-30,mobile,Верхоречная область,Мой билет,концерты,51,1226.0481358086276,3.1176470588235294,2.82,1,1
1905,16fe2c3ee3d0335,2024-06-15,2024-10-27,mobile,Каменевский регион,Билеты без проблем,концерты,4,607.9125,3.0,44.666666666666664,1,0
1906,170825960c9a472,2024-08-22,2024-10-27,mobile,Североярская область,Билеты без проблем,театр,2,477.105,3.0,66.0,1,0
1907,17083c3e1130b96,2024-06-14,2024-09-25,mobile,Каменевский регион,Облачко,концерты,2,369.93,1.5,103.0,1,0
1908,170977687ca889c,2024-06-05,2024-06-05,desktop,Травиницкий округ,Весь в билетах,театр,1,2001.5,4.0,,0,0
1909,170d0732eaf2acd,2024-10-18,2024-10-18,mobile,Североключевской округ,Билеты без проблем,концерты,6,79.75833333333334,2.3333333333333335,0.0,1,1
1910,170e81a038a1238,2024-10-18,2024-10-18,mobile,Медовская область,Лови билет!,театр,1,178.33,4.0,,0,0
1911,170f2f6cef52eb8,2024-08-13,2024-08-13,desktop,Североярская область,Билеты без проблем,концерты,1,377.32,3.0,,0,0
1912,171962b360cab8c,2024-06-10,2024-10-31,mobile,Лесостепной край,Облачко,концерты,20,632.4510000000001,3.05,7.526315789473684,1,1
1913,171a2a73c9672a2,2024-07-20,2024-10-31,mobile,Малиновоярский округ,Облачко,концерты,3,750.57,2.6666666666666665,51.5,1,0
1914,171a6aa678110ee,2024-10-12,2024-10-31,mobile,Малиновоярский округ,Облачко,концерты,7,326.72285714285715,2.0,3.1666666666666665,1,1
1915,171bd2520db3359,2024-10-09,2024-10-09,mobile,Верхоречная область,Билеты без проблем,концерты,1,1879.2267989,4.0,,0,0
1916,171fd9c0004b40e,2024-08-17,2024-08-17,mobile,Верхоречная область,Билеты без проблем,другое,1,40.238865,2.0,,0,0
1917,17229cad7fcc517,2024-08-15,2024-10-28,desktop,Каменевский регион,Весь в билетах,театр,3,970.4200000000001,3.6666666666666665,37.0,1,0
1918,1726e6427f8fff0,2024-06-15,2024-09-11,mobile,Каменевский регион,Дом культуры,концерты,2,568.5799999999999,1.5,88.0,1,0
1919,1727abac65cce1a,2024-07-07,2024-10-20,mobile,Каменевский регион,Край билетов,театр,5,785.53,3.4,26.25,1,1
1920,172ab6c68db3b5b,2024-08-21,2024-08-21,mobile,Каменноозёрный край,Лучшие билеты,другое,2,33.67,1.0,0.0,1,0
1921,172c33cf3def2f3,2024-09-12,2024-09-12,desktop,Каменевский регион,Весь в билетах,другое,2,645.09,2.0,0.0,1,0
